accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
16793,Hyderabad,Telangana,17.352323,78.402597,8/26/2022,1:00,1,Friday,0,urban,3,0,fog,low,28,low,drunk driving,minor,1,0,0,None,0.45
16794,Chennai,Tamil Nadu,12.850964,80.291119,12/1/2023,16:00,16,Friday,0,highway,4,0,rain,medium,15,low,distraction,minor,2,0,0,None,0.25
16795,Delhi,Delhi,28.793289,77.012435,1/8/2024,4:00,4,Monday,0,urban,3,1,clear,high,27,low,distraction,major,2,1,0,None,0.1
16796,Chandigarh,Punjab,30.622439,76.716754,10/3/2024,8:00,8,Thursday,0,rural,4,0,fog,low,21,high,drunk driving,fatal,3,3,1,None,1
16797,Chandigarh,Punjab,30.666126,76.863831,5/11/2022,15:00,15,Wednesday,0,highway,1,1,rain,medium,30,high,distraction,minor,2,1,0,None,0.45
16798,Bangalore,Karnataka,12.8839,77.797884,8/21/2024,17:00,17,Wednesday,0,highway,1,0,fog,low,22,medium,poor road,minor,5,1,1,None,0.6
16799,Mumbai,Maharashtra,19.027147,72.875451,7/11/2024,10:00,10,Thursday,0,highway,5,1,clear,high,16,low,overspeeding,minor,1,0,1,None,0.25
16800,Bangalore,Karnataka,13.044104,77.685947,6/7/2024,14:00,14,Friday,0,urban,3,1,clear,high,19,high,overspeeding,fatal,5,5,0,None,0.5
16801,Delhi,Delhi,28.638131,77.194616,9/6/2023,20:00,20,Wednesday,0,rural,4,0,fog,low,28,medium,weather,major,1,1,0,None,0.45
16802,Mumbai,Maharashtra,18.984837,72.795284,3/13/2022,2:00,2,Sunday,1,urban,1,1,rain,medium,30,low,drunk driving,major,3,2,0,None,0.25
16803,Chandigarh,Punjab,30.6134,76.874957,8/29/2024,13:00,13,Thursday,0,urban,5,0,rain,low,17,low,drunk driving,minor,4,1,0,None,0.45
16804,Mumbai,Maharashtra,19.034962,72.814048,1/24/2023,18:00,18,Tuesday,0,urban,3,1,fog,low,25,high,distraction,minor,1,1,1,None,0.8
16805,Hyderabad,Telangana,17.399553,78.39345,10/9/2024,20:00,20,Wednesday,0,rural,3,0,fog,low,19,medium,distraction,fatal,2,2,0,None,0.65
16806,Delhi,Delhi,28.40849,76.912928,12/21/2024,2:00,2,Saturday,1,rural,3,1,rain,low,33,low,drunk driving,major,1,0,0,None,0.45
16807,Delhi,Delhi,28.662915,77.173234,3/13/2025,19:00,19,Thursday,0,rural,3,0,fog,low,39,high,poor road,minor,2,2,1,None,0.8
16808,Kolkata,West Bengal,22.559528,88.477604,12/27/2022,19:00,19,Tuesday,0,highway,2,1,clear,high,21,medium,drunk driving,major,3,1,1,None,0.25
16809,Bangalore,Karnataka,12.89034,77.775542,3/29/2024,1:00,1,Friday,0,highway,6,1,rain,low,27,medium,poor road,major,1,0,0,None,0.45
16810,Bangalore,Karnataka,13.053471,77.774545,1/22/2022,2:00,2,Saturday,1,highway,4,0,clear,high,30,low,distraction,fatal,2,2,0,None,0.3
16811,Mumbai,Maharashtra,19.109,72.985374,9/21/2022,14:00,14,Wednesday,0,urban,3,0,fog,low,21,low,weather,minor,5,3,0,None,0.45
16812,Chennai,Tamil Nadu,13.117165,80.233718,1/16/2023,4:00,4,Monday,0,rural,6,0,clear,high,34,low,overspeeding,major,5,4,0,None,0.1
16813,Kolkata,West Bengal,22.642181,88.212797,2/20/2024,19:00,19,Tuesday,0,highway,6,1,rain,low,38,high,overspeeding,fatal,3,3,1,None,1
16814,Chandigarh,Punjab,30.70991,76.756971,11/6/2022,9:00,9,Sunday,1,urban,3,1,fog,low,22,high,weather,major,4,1,1,None,0.8
16815,Kolkata,West Bengal,22.452969,88.416006,11/7/2023,23:00,23,Tuesday,0,highway,5,0,fog,low,23,high,distraction,fatal,3,3,0,None,0.85
16816,Bangalore,Karnataka,13.172361,77.732427,2/25/2025,19:00,19,Tuesday,0,rural,2,1,rain,medium,17,high,distraction,major,3,3,1,None,0.6
16817,Bangalore,Karnataka,12.800444,77.715121,3/24/2025,9:00,9,Monday,0,rural,3,1,rain,medium,33,high,overspeeding,major,2,1,1,None,0.6
16818,Chandigarh,Punjab,30.736596,76.862112,12/2/2024,4:00,4,Monday,0,urban,2,1,clear,high,15,low,poor road,fatal,4,4,0,None,0.3
16819,Hyderabad,Telangana,17.202516,78.249156,9/22/2024,18:00,18,Sunday,1,urban,4,0,fog,low,20,high,weather,minor,2,1,1,None,0.8
16820,Mumbai,Maharashtra,18.86629,72.957916,3/19/2023,18:00,18,Sunday,1,highway,6,1,clear,high,34,medium,overspeeding,minor,2,2,1,None,0.25
16821,Hyderabad,Telangana,17.412476,78.46607,4/11/2022,12:00,12,Monday,0,highway,2,1,rain,medium,38,medium,drunk driving,minor,3,3,0,None,0.25
16822,Delhi,Delhi,28.463834,77.033339,4/28/2022,3:00,3,Thursday,0,urban,2,0,rain,low,19,low,drunk driving,minor,3,2,0,None,0.45
16823,Delhi,Delhi,28.564131,77.086792,1/30/2022,4:00,4,Sunday,1,highway,1,1,rain,medium,23,low,weather,minor,4,1,0,None,0.25
16824,Chennai,Tamil Nadu,13.057256,80.233416,2/25/2022,17:00,17,Friday,0,rural,6,1,fog,low,30,high,drunk driving,minor,4,0,1,None,0.8
16825,Delhi,Delhi,28.732394,76.876521,4/8/2022,18:00,18,Friday,0,highway,2,1,rain,medium,21,high,poor road,fatal,3,3,1,None,0.8
16826,Chennai,Tamil Nadu,12.955882,80.100871,10/14/2024,11:00,11,Monday,0,rural,1,1,clear,high,24,high,distraction,minor,3,3,0,None,0.3
16827,Chennai,Tamil Nadu,12.80205,80.158222,2/2/2024,10:00,10,Friday,0,urban,5,1,clear,high,23,medium,poor road,minor,1,1,1,None,0.25
16828,Kolkata,West Bengal,22.486896,88.255914,2/7/2024,15:00,15,Wednesday,0,urban,2,1,fog,low,24,high,poor road,major,2,0,0,None,0.65
16829,Bangalore,Karnataka,12.866733,77.656255,4/3/2022,0:00,0,Sunday,1,highway,4,0,rain,low,29,low,poor road,major,5,5,0,None,0.45
16830,Delhi,Delhi,28.518047,76.877551,1/24/2025,14:00,14,Friday,0,highway,4,1,rain,low,16,low,weather,minor,5,1,0,None,0.45
16831,Kolkata,West Bengal,22.486043,88.48369,1/25/2023,9:00,9,Wednesday,0,urban,2,1,fog,low,40,medium,distraction,minor,5,5,1,None,0.6
16832,Mumbai,Maharashtra,19.13753,72.896883,12/30/2023,19:00,19,Saturday,1,urban,3,0,rain,medium,25,medium,overspeeding,minor,5,0,1,None,0.4
16833,Mumbai,Maharashtra,18.86606,72.927495,1/7/2022,4:00,4,Friday,0,rural,5,0,fog,low,15,low,weather,major,1,1,0,None,0.45
16834,Chandigarh,Punjab,30.626096,76.863137,7/20/2023,6:00,6,Thursday,0,highway,5,1,rain,low,32,low,overspeeding,minor,2,2,0,None,0.45
16835,Hyderabad,Telangana,17.271295,78.509011,2/19/2023,4:00,4,Sunday,1,highway,3,0,rain,medium,16,medium,weather,minor,2,0,0,None,0.25
16836,Bangalore,Karnataka,12.888266,77.53879,12/29/2022,8:00,8,Thursday,0,rural,3,1,fog,low,23,medium,distraction,fatal,1,1,1,None,0.8
16837,Chennai,Tamil Nadu,12.942028,80.277695,10/26/2023,18:00,18,Thursday,0,urban,1,0,rain,low,17,high,drunk driving,minor,4,2,1,None,0.8
16838,Kolkata,West Bengal,22.432047,88.2386,2/16/2023,15:00,15,Thursday,0,highway,3,1,fog,low,15,low,poor road,fatal,5,5,0,None,0.65
16839,Pune,Maharashtra,18.630385,73.793132,4/14/2023,1:00,1,Friday,0,rural,6,0,fog,low,21,low,distraction,minor,3,1,0,None,0.45
16840,Chennai,Tamil Nadu,12.886677,80.218082,1/24/2025,1:00,1,Friday,0,highway,1,1,clear,high,25,low,drunk driving,minor,2,0,0,None,0.1
16841,Delhi,Delhi,28.881817,76.935006,10/31/2023,16:00,16,Tuesday,0,rural,1,1,rain,medium,16,low,drunk driving,minor,3,2,0,None,0.25
16842,Chandigarh,Punjab,30.762732,76.823115,10/27/2024,18:00,18,Sunday,1,rural,4,1,rain,low,22,high,weather,major,2,0,1,None,0.8
16843,Kolkata,West Bengal,22.657179,88.34546,4/3/2024,3:00,3,Wednesday,0,rural,4,1,fog,low,15,medium,poor road,major,5,2,0,None,0.45
16844,Chandigarh,Punjab,30.608947,76.862815,5/16/2022,4:00,4,Monday,0,highway,2,0,rain,low,25,high,weather,minor,2,1,0,None,0.65
16845,Kolkata,West Bengal,22.453832,88.370196,10/2/2023,23:00,23,Monday,0,urban,2,0,fog,low,31,low,drunk driving,minor,3,3,0,None,0.45
16846,Chandigarh,Punjab,30.769625,76.759101,4/9/2025,14:00,14,Wednesday,0,rural,1,0,clear,high,18,medium,overspeeding,major,2,1,0,None,0.1
16847,Mumbai,Maharashtra,19.017784,72.72639,12/1/2022,19:00,19,Thursday,0,urban,4,0,fog,low,36,low,poor road,minor,4,0,1,None,0.6
16848,Chandigarh,Punjab,30.725448,76.877651,1/5/2025,5:00,5,Sunday,1,rural,5,1,rain,medium,33,medium,weather,fatal,2,2,0,None,0.45
16849,Chandigarh,Punjab,30.675196,76.768631,1/30/2025,0:00,0,Thursday,0,rural,4,1,fog,low,39,low,weather,minor,4,2,0,None,0.45
16850,Delhi,Delhi,28.696505,77.095732,11/25/2024,17:00,17,Monday,0,urban,5,1,clear,high,22,high,weather,minor,5,2,1,None,0.45
16851,Bangalore,Karnataka,12.883132,77.425751,3/19/2024,8:00,8,Tuesday,0,rural,3,0,fog,low,17,high,drunk driving,fatal,5,5,1,None,1
16852,Chennai,Tamil Nadu,13.120891,80.275907,10/17/2022,15:00,15,Monday,0,highway,5,0,clear,high,24,high,distraction,minor,4,2,0,None,0.3
16853,Chennai,Tamil Nadu,12.953251,80.207009,4/12/2023,22:00,22,Wednesday,0,highway,4,0,fog,low,24,medium,distraction,minor,5,4,0,None,0.45
16854,Chennai,Tamil Nadu,12.939586,80.148113,6/16/2022,22:00,22,Thursday,0,highway,5,1,rain,medium,27,low,drunk driving,major,1,1,0,None,0.25
16855,Chandigarh,Punjab,30.675035,76.863255,12/24/2022,0:00,0,Saturday,1,urban,6,0,rain,low,26,low,drunk driving,minor,1,0,0,None,0.45
16856,Hyderabad,Telangana,17.333078,78.579436,8/24/2023,16:00,16,Thursday,0,urban,3,1,rain,low,21,low,overspeeding,minor,5,5,0,None,0.45
16857,Hyderabad,Telangana,17.449702,78.415306,12/21/2022,15:00,15,Wednesday,0,rural,2,0,fog,low,28,medium,poor road,minor,1,0,0,None,0.45
16858,Delhi,Delhi,28.730346,77.181863,5/6/2022,13:00,13,Friday,0,rural,1,1,rain,medium,33,medium,overspeeding,minor,2,0,0,None,0.25
16859,Mumbai,Maharashtra,19.006212,72.99929,3/11/2022,21:00,21,Friday,0,urban,6,0,rain,medium,31,high,distraction,major,2,1,0,None,0.45
16860,Hyderabad,Telangana,17.268036,78.273673,8/9/2024,21:00,21,Friday,0,urban,1,1,clear,high,24,low,distraction,major,1,0,0,None,0.1
16861,Bangalore,Karnataka,12.925801,77.713155,4/30/2024,7:00,7,Tuesday,0,highway,5,1,fog,low,21,high,weather,minor,4,4,0,None,0.65
16862,Chandigarh,Punjab,30.778235,76.784324,12/8/2023,0:00,0,Friday,0,highway,4,1,fog,low,21,low,overspeeding,minor,1,0,0,None,0.45
16863,Chennai,Tamil Nadu,12.955045,80.205038,3/20/2022,16:00,16,Sunday,1,rural,6,1,rain,medium,39,low,overspeeding,minor,4,4,0,None,0.25
16864,Mumbai,Maharashtra,19.091758,72.740294,8/6/2023,4:00,4,Sunday,1,urban,4,1,clear,high,32,low,drunk driving,minor,4,4,0,None,0.1
16865,Chennai,Tamil Nadu,13.190021,80.21108,1/30/2024,19:00,19,Tuesday,0,rural,1,1,rain,medium,15,high,distraction,minor,4,2,1,None,0.6
16866,Pune,Maharashtra,18.407495,73.896164,8/5/2023,22:00,22,Saturday,1,urban,6,0,rain,low,31,high,distraction,minor,2,2,0,None,0.65
16867,Bangalore,Karnataka,12.94006,77.404952,5/24/2024,18:00,18,Friday,0,rural,5,1,clear,high,29,high,drunk driving,minor,1,1,1,None,0.45
16868,Chennai,Tamil Nadu,13.04818,80.137772,6/20/2022,15:00,15,Monday,0,urban,5,1,fog,low,35,high,poor road,minor,1,0,0,None,0.65
16869,Kolkata,West Bengal,22.425903,88.435514,3/20/2022,18:00,18,Sunday,1,urban,6,0,rain,low,27,high,weather,fatal,5,5,1,None,1
16870,Kolkata,West Bengal,22.502982,88.453248,12/7/2022,11:00,11,Wednesday,0,urban,2,0,clear,high,39,high,distraction,minor,1,1,0,None,0.3
16871,Hyderabad,Telangana,17.563082,78.31358,12/22/2023,22:00,22,Friday,0,rural,6,0,rain,medium,34,medium,poor road,minor,1,0,0,None,0.25
16872,Hyderabad,Telangana,17.543489,78.284606,3/12/2024,9:00,9,Tuesday,0,highway,5,0,rain,low,35,low,distraction,minor,1,1,1,None,0.6
16873,Delhi,Delhi,28.692691,76.880478,4/25/2024,18:00,18,Thursday,0,rural,3,1,fog,low,30,high,weather,major,4,3,1,None,0.8
16874,Kolkata,West Bengal,22.64203,88.422778,8/23/2024,12:00,12,Friday,0,highway,5,1,clear,high,30,high,drunk driving,fatal,5,5,0,None,0.5
16875,Chennai,Tamil Nadu,13.147869,80.280214,10/6/2022,6:00,6,Thursday,0,rural,2,1,fog,low,38,low,poor road,major,4,4,0,None,0.45
16876,Delhi,Delhi,28.713705,77.050413,2/19/2024,6:00,6,Monday,0,rural,4,1,rain,medium,24,low,weather,minor,2,0,0,None,0.25
16877,Kolkata,West Bengal,22.591655,88.268312,9/8/2023,12:00,12,Friday,0,urban,2,0,clear,high,20,medium,overspeeding,fatal,1,1,0,None,0.3
16878,Chennai,Tamil Nadu,12.911509,80.26876,4/8/2022,0:00,0,Friday,0,rural,6,1,fog,low,28,low,poor road,minor,2,2,0,None,0.45
16879,Hyderabad,Telangana,17.326962,78.432097,11/20/2022,4:00,4,Sunday,1,urban,1,1,rain,low,22,low,distraction,minor,5,2,0,None,0.45
16880,Chennai,Tamil Nadu,12.976309,80.246611,12/3/2023,23:00,23,Sunday,1,highway,1,1,rain,medium,37,high,overspeeding,minor,3,0,0,None,0.45
16881,Chandigarh,Punjab,30.619761,76.799502,3/30/2022,23:00,23,Wednesday,0,rural,1,1,fog,low,20,low,distraction,fatal,2,2,0,None,0.65
16882,Chennai,Tamil Nadu,12.849654,80.104844,2/20/2023,8:00,8,Monday,0,highway,5,1,fog,low,31,high,drunk driving,minor,1,1,1,None,0.8
16883,Delhi,Delhi,28.847535,77.222774,8/6/2024,16:00,16,Tuesday,0,rural,3,0,rain,medium,26,low,overspeeding,major,2,0,0,None,0.25
16884,Chennai,Tamil Nadu,13.178857,80.253626,7/18/2024,16:00,16,Thursday,0,urban,5,1,fog,low,22,low,distraction,minor,3,2,0,None,0.45
16885,Mumbai,Maharashtra,18.931195,72.841438,12/20/2024,12:00,12,Friday,0,rural,1,1,clear,high,22,high,distraction,minor,5,1,0,None,0.3
16886,Delhi,Delhi,28.838204,76.960076,12/17/2023,22:00,22,Sunday,1,highway,1,0,rain,medium,23,medium,poor road,minor,3,3,0,None,0.25
16887,Mumbai,Maharashtra,19.032293,72.791802,3/20/2023,7:00,7,Monday,0,urban,4,0,clear,high,39,high,poor road,fatal,1,1,0,None,0.5
16888,Chandigarh,Punjab,30.613498,76.780024,6/22/2022,4:00,4,Wednesday,0,urban,6,0,rain,low,16,low,weather,major,3,2,0,None,0.45
16889,Delhi,Delhi,28.532007,76.857003,10/2/2023,14:00,14,Monday,0,highway,4,0,clear,high,16,low,distraction,minor,5,2,0,None,0.1
16890,Hyderabad,Telangana,17.326011,78.278185,8/4/2023,0:00,0,Friday,0,highway,2,0,fog,low,19,high,drunk driving,minor,5,1,0,None,0.65
16891,Kolkata,West Bengal,22.627913,88.469637,9/12/2023,12:00,12,Tuesday,0,urban,4,1,clear,high,39,low,overspeeding,minor,1,0,0,None,0.1
16892,Delhi,Delhi,28.45826,76.837126,8/12/2022,13:00,13,Friday,0,rural,2,1,rain,medium,20,low,overspeeding,major,3,3,0,None,0.25
16893,Hyderabad,Telangana,17.26621,78.522514,4/4/2023,22:00,22,Tuesday,0,rural,1,0,clear,high,21,medium,poor road,minor,2,0,0,None,0.1
16894,Kolkata,West Bengal,22.573522,88.236306,9/10/2024,6:00,6,Tuesday,0,rural,2,0,fog,low,19,medium,poor road,major,5,4,0,None,0.45
16895,Pune,Maharashtra,18.523712,73.713274,7/14/2022,2:00,2,Thursday,0,urban,3,0,fog,low,37,low,poor road,minor,4,4,0,None,0.45
16896,Chennai,Tamil Nadu,13.037226,80.178989,3/4/2024,6:00,6,Monday,0,highway,5,0,clear,high,23,medium,weather,major,3,2,0,None,0.1
16897,Kolkata,West Bengal,22.683314,88.371367,4/2/2024,8:00,8,Tuesday,0,urban,1,1,clear,high,19,high,overspeeding,fatal,5,5,1,None,0.65
16898,Kolkata,West Bengal,22.6538,88.463492,3/30/2024,21:00,21,Saturday,1,urban,6,1,clear,high,33,high,distraction,minor,1,1,0,None,0.3
16899,Chandigarh,Punjab,30.732219,76.898099,7/4/2023,15:00,15,Tuesday,0,highway,2,1,fog,low,21,low,weather,minor,5,1,0,None,0.45
16900,Chandigarh,Punjab,30.703695,76.703579,3/4/2022,13:00,13,Friday,0,urban,6,1,clear,high,35,low,drunk driving,minor,1,0,0,None,0.1
16901,Delhi,Delhi,28.417228,76.981585,8/20/2022,13:00,13,Saturday,1,highway,1,0,rain,medium,20,medium,distraction,major,5,1,0,None,0.25
16902,Hyderabad,Telangana,17.320883,78.433938,6/30/2024,8:00,8,Sunday,1,urban,1,1,clear,high,29,high,drunk driving,minor,4,0,1,None,0.45
16903,Chandigarh,Punjab,30.724227,76.822229,5/29/2022,0:00,0,Sunday,1,highway,2,0,fog,low,34,medium,weather,minor,1,0,0,None,0.45
16904,Hyderabad,Telangana,17.369509,78.440768,10/26/2023,13:00,13,Thursday,0,highway,1,1,fog,low,18,high,drunk driving,major,3,3,0,None,0.65
16905,Hyderabad,Telangana,17.528064,78.501226,5/31/2023,10:00,10,Wednesday,0,highway,1,1,clear,high,31,high,poor road,minor,3,3,1,None,0.45
16906,Chandigarh,Punjab,30.779544,76.861993,3/24/2023,5:00,5,Friday,0,highway,4,0,rain,medium,25,low,distraction,minor,4,0,0,None,0.25
16907,Bangalore,Karnataka,13.149633,77.650165,1/9/2024,3:00,3,Tuesday,0,rural,5,0,clear,high,35,low,overspeeding,minor,4,4,0,None,0.1
16908,Bangalore,Karnataka,12.99884,77.719146,4/13/2022,19:00,19,Wednesday,0,urban,6,1,fog,low,27,low,weather,fatal,5,5,1,None,0.8
16909,Pune,Maharashtra,18.5732,73.73773,9/27/2023,5:00,5,Wednesday,0,urban,2,1,rain,medium,36,medium,drunk driving,minor,2,0,0,None,0.25
16910,Kolkata,West Bengal,22.480037,88.263285,8/10/2023,12:00,12,Thursday,0,highway,3,0,fog,low,37,medium,poor road,minor,2,2,0,None,0.45
16911,Mumbai,Maharashtra,18.975584,72.791512,1/25/2024,1:00,1,Thursday,0,rural,5,0,clear,high,23,low,weather,fatal,1,1,0,None,0.3
16912,Delhi,Delhi,28.546968,77.17195,11/6/2022,21:00,21,Sunday,1,urban,3,1,clear,high,33,medium,overspeeding,minor,2,1,0,None,0.1
16913,Hyderabad,Telangana,17.228424,78.292698,8/28/2024,9:00,9,Wednesday,0,rural,4,1,rain,medium,20,high,weather,major,1,0,1,None,0.6
16914,Kolkata,West Bengal,22.537974,88.480537,11/4/2022,13:00,13,Friday,0,urban,4,1,rain,medium,28,medium,overspeeding,minor,2,0,0,None,0.25
16915,Delhi,Delhi,28.594944,76.963259,12/9/2024,12:00,12,Monday,0,urban,6,1,fog,low,31,high,distraction,minor,3,0,0,None,0.65
16916,Delhi,Delhi,28.639671,77.279886,3/10/2024,17:00,17,Sunday,1,urban,2,0,rain,medium,23,high,overspeeding,minor,4,4,1,None,0.6
16917,Chandigarh,Punjab,30.776625,76.831532,2/11/2022,1:00,1,Friday,0,highway,4,0,rain,low,39,low,poor road,minor,4,0,0,None,0.45
16918,Chandigarh,Punjab,30.685601,76.783373,7/24/2024,8:00,8,Wednesday,0,urban,4,1,rain,low,27,high,poor road,major,2,0,1,None,0.8
16919,Bangalore,Karnataka,13.04379,77.708868,6/14/2022,6:00,6,Tuesday,0,rural,5,1,clear,high,26,medium,distraction,major,4,3,0,None,0.1
16920,Chandigarh,Punjab,30.737982,76.896373,4/2/2024,11:00,11,Tuesday,0,rural,1,0,fog,low,24,medium,poor road,major,5,1,0,None,0.45
16921,Chandigarh,Punjab,30.671674,76.868194,3/2/2025,23:00,23,Sunday,1,rural,4,0,fog,low,24,medium,drunk driving,fatal,3,3,0,None,0.65
16922,Bangalore,Karnataka,13.079573,77.743314,9/11/2024,19:00,19,Wednesday,0,rural,3,0,clear,high,28,high,overspeeding,major,5,1,1,None,0.45
16923,Mumbai,Maharashtra,19.237376,72.74929,2/19/2023,21:00,21,Sunday,1,highway,1,0,rain,low,24,low,weather,minor,1,1,0,None,0.45
16924,Bangalore,Karnataka,12.944758,77.582335,11/5/2022,6:00,6,Saturday,1,urban,5,0,rain,low,37,medium,weather,minor,5,1,0,None,0.45
16925,Mumbai,Maharashtra,19.241647,72.87771,12/16/2023,8:00,8,Saturday,1,highway,3,1,clear,high,35,medium,drunk driving,minor,5,0,1,None,0.25
16926,Kolkata,West Bengal,22.656483,88.330516,5/16/2023,1:00,1,Tuesday,0,rural,1,0,fog,low,19,low,distraction,major,5,4,0,None,0.45
16927,Delhi,Delhi,28.457525,77.0711,9/21/2022,11:00,11,Wednesday,0,urban,2,1,clear,high,18,high,overspeeding,minor,1,1,0,None,0.3
16928,Hyderabad,Telangana,17.539903,78.54698,6/7/2024,8:00,8,Friday,0,urban,3,1,clear,high,31,medium,poor road,major,2,0,1,None,0.25
16929,Delhi,Delhi,28.519481,77.130102,1/20/2024,17:00,17,Saturday,1,rural,1,0,rain,low,29,medium,weather,major,5,2,1,None,0.6
16930,Delhi,Delhi,28.658316,77.253822,1/13/2025,9:00,9,Monday,0,highway,4,0,clear,high,15,high,distraction,major,4,4,1,None,0.45
16931,Bangalore,Karnataka,12.930701,77.46924,12/6/2022,17:00,17,Tuesday,0,rural,4,0,fog,low,20,high,overspeeding,major,1,0,1,None,0.8
16932,Hyderabad,Telangana,17.369452,78.299701,2/11/2023,23:00,23,Saturday,1,highway,1,1,fog,low,24,low,distraction,minor,4,2,0,None,0.45
16933,Delhi,Delhi,28.80366,76.890836,7/27/2023,9:00,9,Thursday,0,highway,3,1,fog,low,20,medium,distraction,minor,5,5,1,None,0.6
16934,Chandigarh,Punjab,30.622196,76.838468,12/26/2023,9:00,9,Tuesday,0,urban,5,0,fog,low,21,high,distraction,fatal,3,3,1,None,1
16935,Delhi,Delhi,28.848375,76.816375,1/18/2025,20:00,20,Saturday,1,rural,4,0,rain,low,22,high,overspeeding,minor,5,2,0,None,0.65
16936,Pune,Maharashtra,18.591319,73.837126,1/10/2025,16:00,16,Friday,0,urban,1,0,rain,medium,40,medium,distraction,fatal,3,3,0,None,0.45
16937,Mumbai,Maharashtra,18.937194,72.865844,5/12/2023,0:00,0,Friday,0,rural,4,0,clear,high,15,low,weather,fatal,2,2,0,None,0.3
16938,Pune,Maharashtra,18.692578,73.77419,9/23/2023,22:00,22,Saturday,1,highway,5,0,fog,low,27,medium,weather,major,1,1,0,None,0.45
16939,Mumbai,Maharashtra,18.855666,72.897485,8/25/2024,15:00,15,Sunday,1,highway,1,0,rain,low,31,low,overspeeding,fatal,3,3,0,None,0.65
16940,Chennai,Tamil Nadu,13.136642,80.281024,5/30/2024,4:00,4,Thursday,0,rural,5,1,clear,high,39,low,overspeeding,fatal,2,2,0,None,0.3
16941,Delhi,Delhi,28.650577,77.257268,1/21/2024,8:00,8,Sunday,1,rural,2,0,clear,high,28,high,distraction,minor,5,1,1,None,0.45
16942,Chandigarh,Punjab,30.697033,76.703307,5/26/2024,14:00,14,Sunday,1,urban,3,0,clear,high,35,low,drunk driving,minor,4,0,0,None,0.1
16943,Chennai,Tamil Nadu,13.165433,80.293757,7/30/2023,1:00,1,Sunday,1,highway,6,1,fog,low,27,low,weather,major,2,0,0,None,0.45
16944,Chennai,Tamil Nadu,12.887267,80.105737,3/29/2022,12:00,12,Tuesday,0,urban,4,0,fog,low,22,medium,distraction,major,2,1,0,None,0.45
16945,Mumbai,Maharashtra,18.872402,72.782926,10/15/2024,21:00,21,Tuesday,0,urban,4,1,clear,high,19,medium,distraction,minor,5,1,0,None,0.1
16946,Mumbai,Maharashtra,19.063151,72.793067,12/4/2022,13:00,13,Sunday,1,urban,6,0,fog,low,24,low,overspeeding,major,4,3,0,None,0.45
16947,Hyderabad,Telangana,17.581318,78.282272,2/1/2025,17:00,17,Saturday,1,rural,6,0,fog,low,39,high,overspeeding,minor,3,1,1,None,0.8
16948,Mumbai,Maharashtra,19.201415,72.999573,3/20/2023,0:00,0,Monday,0,highway,1,1,rain,low,36,low,poor road,minor,3,2,0,None,0.45
16949,Delhi,Delhi,28.540686,76.968622,2/7/2022,23:00,23,Monday,0,rural,1,1,clear,high,35,low,overspeeding,major,1,0,0,None,0.1
16950,Pune,Maharashtra,18.613602,73.767978,4/4/2022,3:00,3,Monday,0,rural,4,0,clear,high,16,low,distraction,minor,5,2,0,None,0.1
16951,Mumbai,Maharashtra,18.880172,72.945382,3/3/2023,21:00,21,Friday,0,highway,4,1,fog,low,37,high,drunk driving,minor,3,1,0,None,0.65
16952,Pune,Maharashtra,18.602502,73.938816,12/6/2023,20:00,20,Wednesday,0,highway,5,0,rain,medium,40,medium,poor road,major,1,0,0,None,0.25
16953,Chennai,Tamil Nadu,13.106191,80.113591,9/27/2023,11:00,11,Wednesday,0,urban,5,1,rain,medium,29,low,overspeeding,fatal,1,1,0,None,0.45
16954,Chandigarh,Punjab,30.769132,76.895675,1/20/2023,18:00,18,Friday,0,rural,6,1,rain,medium,38,medium,poor road,fatal,2,2,1,None,0.6
16955,Pune,Maharashtra,18.471159,73.922731,4/11/2025,10:00,10,Friday,0,rural,2,1,clear,high,20,medium,poor road,minor,3,0,1,None,0.25
16956,Delhi,Delhi,28.78493,77.213112,11/10/2024,11:00,11,Sunday,1,rural,5,0,fog,low,28,high,drunk driving,minor,1,0,0,None,0.65
16957,Kolkata,West Bengal,22.491158,88.262969,5/9/2022,15:00,15,Monday,0,urban,1,0,rain,medium,34,high,poor road,minor,2,0,0,None,0.45
16958,Delhi,Delhi,28.87967,77.155353,2/12/2024,13:00,13,Monday,0,urban,2,1,clear,high,16,medium,distraction,major,3,3,0,None,0.1
16959,Hyderabad,Telangana,17.472001,78.204161,10/14/2024,22:00,22,Monday,0,urban,2,1,rain,low,23,low,drunk driving,minor,2,1,0,None,0.45
